,price_log,bedrooms,bathrooms,floors,condition_num,extracted_grade_num,waterfront_YES,greenbelt_YES,basement_1.0,sewer_PUBLIC,heat_Electricity/Solar,heat_Gas,heat_Gas/Solar,heat_Oil,sqft_lot_log,sqft_above_log,garage,patio
1278,13.39239051461739,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.025189321890835,7.615791072035833,1,1
15151,13.337474757021274,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,7.937374696163295,7.718685495198466,1,1
27224,13.514405465180353,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,7.937374696163295,7.718685495198466,1,1
2758,13.287877815881902,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,7.963807953231451,7.7406644019172415,1,1
953,13.458835614025542,3,2.5,2.0,3,8,0,0,0,1,0,0,1,0,7.90100705199242,7.7406644019172415,1,1
2058,13.316463625584495,3,2.5,3.0,3,8,0,0,0,1,0,1,0,0,6.977281341630747,7.3395376954076745,1,1
7460,13.429112512573335,3,2.5,3.0,3,8,0,0,0,1,0,1,0,0,7.200424892944957,7.5443321080536885,1,1
6054,13.262125319779487,3,2.5,3.0,3,8,0,0,0,1,0,1,0,0,7.519149957669823,7.484368643286131,1,1
27543,13.36059256613658,3,2.5,3.0,3,8,0,0,0,1,0,1,0,0,7.70796153183549,7.484368643286131,1,1
6288,13.40907798200998,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,7.649216319820633,7.5443321080536885,1,1
10720,13.279626921524098,3,2.5,3.0,3,8,0,0,0,1,0,1,0,0,6.913737350659685,7.3395376954076745,1,1
5872,13.361021158280996,3,2.5,3.0,3,8,0,0,0,1,0,1,0,0,7.1592919047975645,7.5443321080536885,1,1
26187,13.276791161691742,3,2.5,3.0,3,8,0,0,0,1,0,1,0,0,6.912742820493176,7.3395376954076745,1,1
24561,13.387049559518086,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,7.673223121121708,7.5443321080536885,1,1
27816,13.527761816623505,4,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.439880088313567,7.843848638152472,1,1
20733,13.447341234599806,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.146998697389993,7.727535110475448,1,1
3557,13.764217263576723,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.66957087183712,7.930206206684683,1,1
18815,13.38472764187182,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.262816937670928,7.718685495198466,1,1
577,13.534473028231162,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.549660381553739,7.930206206684683,1,1
850,13.554145793829866,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.454892165218858,8.0925452638913,1,1
21895,13.580587904613768,4,3.0,2.0,3,9,0,0,0,1,0,1,0,0,8.465899897028686,7.969011781106478,1,1
5494,13.77468856344402,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.242756345714477,8.013012110368916,1,1
2544,13.372518022285284,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.242756345714477,8.013012110368916,1,1
25619,14.048208322083296,4,4.5,2.0,3,9,0,0,0,1,0,1,0,0,8.561210076833012,8.301521654940728,1,1
21445,13.647085989162042,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.242756345714477,7.893572073504902,1,1
14852,13.764217263576723,4,4.5,2.0,3,9,0,0,0,1,0,1,0,0,8.517193191416238,8.301521654940728,1,1
27115,13.554145793829866,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.904703913873747,1,1
1389,13.604727796348284,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.982757702011113,1,1
8526,13.472949824002503,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.958576903813898,1,1
7826,13.604789526648622,4,3.5,3.0,3,8,0,0,0,1,0,1,0,0,8.411832675758411,8.080237416216702,1,1
25607,13.541007920624608,4,3.5,3.0,3,8,0,0,0,1,0,1,0,0,8.411832675758411,8.080237416216702,1,1
19597,13.4443744101797,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.904703913873747,1,1
19016,13.514337895329994,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.958576903813898,1,1
19083,13.58609739363647,4,3.5,3.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,8.080237416216702,1,1
17484,13.527761816623505,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.519989278718239,7.904703913873747,1,1
5974,14.025427015697389,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.592486175451668,8.083328608786376,1,1
23764,13.740003299573733,4,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.592486175451668,8.035926369891792,1,1
20372,13.803543234348123,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.556221578383715,8.083328608786376,1,1
17604,13.68823044247096,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517193191416238,7.944492163932159,1,1
22838,13.732877581773264,4,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517193191416238,8.035926369891792,1,1
16789,13.751767453732118,4,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517193191416238,8.035926369891792,1,1
3166,13.790192749979985,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517193191416238,7.944492163932159,1,1
20259,13.64114526598673,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.612503371220562,7.944492163932159,1,1
23415,13.63967154401275,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.612503371220562,7.944492163932159,1,1
5003,13.550497588773435,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.389359819906353,7.8632667240095735,1,1
22835,13.633338589981355,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.65084957622891,7.944492163932159,1,1
14069,13.640786864169213,4,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.672828482947686,8.035926369891792,1,1
17293,13.722106061192035,4,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.67709870892586,8.035926369891792,1,1
11973,13.56934527860431,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.389359819906353,7.930206206684683,1,1
13026,13.49345095850956,5,2.5,2.0,3,8,0,0,1,1,0,1,0,0,8.389359819906353,7.930206206684683,1,1
25034,13.565242439253407,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.389814262086407,7.930206206684683,1,1
2456,13.475570515448632,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.384575666801398,7.7706452341291765,1,1
14696,13.474253291325185,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.754949455098293,7.930206206684683,1,1
27653,13.418135635870511,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.637816633739977,8.035926369891792,1,1
22216,13.230483880789558,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.7706452341291765,1,1
8830,13.211812779992817,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.8632667240095735,1,1
5837,13.219520940653663,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.8632667240095735,1,1
19907,13.344503225176622,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.721765357145012,7.944492163932159,1,1
12958,13.409922942352372,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.432506383249043,7.8632667240095735,1,1
19462,13.408797171080236,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.930206206684683,1,1
10195,13.49301755495991,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.854664928370534,8.083328608786376,1,1
12554,13.381738563640575,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517393171418904,7.8632667240095735,1,1
9456,13.679123663701326,4,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517193191416238,8.035926369891792,1,1
20526,13.624509846030849,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.297792626380861,7.8632667240095735,1,1
10970,13.532829293933869,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.366602832783736,7.8632667240095735,1,1
3223,13.581565125831117,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.31752199628717,7.930206206684683,1,1
16721,13.517627296530389,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.8632667240095735,1,1
6682,13.573426257829903,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.582793648500186,7.930206206684683,1,1
26746,13.357885990982698,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.612503371220562,7.930206206684683,1,1
16201,13.531000781789055,4,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.569216219483389,8.035926369891792,1,1
21339,13.62202046460579,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.576593534697684,8.083328608786376,1,1
6330,13.458262592737341,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.355379895253634,7.8632667240095735,1,1
28124,13.513119503550879,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.355614995760183,7.832014180505469,1,1
15384,13.570797293977762,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.54830418644129,7.944492163932159,1,1
1568,13.668198938359769,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.516593011344206,7.944492163932159,1,1
12500,13.740317073778568,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,8.53030683056162,8.083328608786376,1,1
10831,13.797269191266247,4,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.555451903533328,8.035926369891792,1,1
8809,13.639425911149177,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.32579052588609,7.832014180505469,1,1
605,13.256159734922553,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.306472160100585,7.874739125171811,1,1
4658,13.562198993877463,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.940939762327791,1,1
12078,13.50078611440061,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.855544677915663,1,1
955,13.541073712262515,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.940939762327791,1,1
6761,13.749917614452098,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517193191416238,8.180320874773685,1,1
4518,13.728669711887967,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517193191416238,8.048788283534199,1,1
15930,13.64114526598673,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.9996785794994505,1,1
1374,13.64114526598673,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.9996785794994505,1,1
2165,13.579554019804249,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.940939762327791,1,1
2386,13.738418908299224,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.533066540572527,8.048788283534199,1,1
20023,13.580657466795747,2,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.9996785794994505,1,1
4822,13.592354506571938,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.30622521603216,7.9996785794994505,1,1
3593,13.588012539705028,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.727940222393896,8.101677747454572,1,1
5830,13.665849783409868,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.559486103606488,8.180320874773685,1,1
22936,13.742929112383456,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.707648248106914,8.101677747454572,1,1
11695,13.458835614025542,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.940939762327791,1,1
15679,13.474981704387268,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.9996785794994505,1,1
20851,13.52781515209027,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.517193191416238,8.048788283534199,1,1
23881,13.620633712358373,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.523374050491318,8.180320874773685,1,1
21515,13.764217263576723,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.940939762327791,1,1
3801,13.687665822753459,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.9996785794994505,1,1
5088,13.392375247325273,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.294049640102028,7.940939762327791,1,1
28171,13.392375247325273,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.370315995555478,7.940939762327791,1,1
28699,13.687677186454389,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.392536586816682,7.9996785794994505,1,1
8704,13.62916893150743,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.383433201236713,7.940939762327791,1,1
23971,13.693331624491199,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.371010681238156,7.9996785794994505,1,1
9415,13.62916893150743,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.371010681238156,7.940939762327791,1,1
25821,13.753624515891728,5,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.594154232552366,8.048788283534199,1,1
3735,13.6047771808934,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.371010681238156,7.940939762327791,1,1
26139,13.764206737205532,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.594154232552366,8.101677747454572,1,1
5152,14.19898087774607,5,3.5,2.0,3,8,0,0,1,1,0,0,0,0,8.699514748210191,8.276394704863307,1,1
8155,14.078605324780712,5,3.0,2.0,3,8,0,0,0,1,0,0,0,0,8.858084222199162,8.216088098632316,1,1
6199,13.755079854844393,4,3.5,2.0,3,9,0,0,0,1,0,1,0,0,8.85366542803745,8.289037098278483,1,1
2908,13.997832114758229,5,4.5,2.0,3,9,0,0,0,1,0,1,0,0,8.80926561216931,8.474285690404962,1,1
9201,13.779594219347134,4,4.5,2.0,3,9,0,0,0,1,0,1,0,0,8.854664928370534,8.263590432617319,1,1
25712,13.593366506983148,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.169336395928386,7.727535110475448,1,1
18855,13.259391150560521,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
14151,13.305243111721554,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
1286,13.313168843846594,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
3878,13.36017640390297,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
3127,13.417339285050048,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
12422,13.39084275256593,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.41715183723601,7.727535110475448,1,1
5209,13.514405465180353,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.548691858475609,7.803843303538772,1,1
23189,13.444143932139687,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
14684,13.343506529252993,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
5021,13.304601597392535,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
3598,13.343471258146439,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
25866,13.31360007596272,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.160518247477505,7.727535110475448,1,1
10100,13.693342923990066,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.289790583181643,7.867105500316739,1,1
24194,13.502168738731916,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.242756345714477,7.867105500316739,1,1
15826,13.513338680151271,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.109224953089955,7.727535110475448,1,1
17089,13.454468951158033,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.109224953089955,7.727535110475448,1,1
2523,13.492838065372585,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.109224953089955,7.727535110475448,1,1
14304,13.514405465180353,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,9.328123407632566,7.727535110475448,1,1
15020,13.1538620444637,4,1.5,1.0,5,7,0,0,0,1,0,1,0,0,8.85366542803745,7.145196134997171,1,0
4216,13.267329147654515,4,3.0,1.0,5,7,0,0,1,1,0,1,0,0,8.922658299524402,6.993932975223189,1,1
21033,13.091904169919621,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,8.902455592206882,6.946975992135418,1,1
15717,12.959844447906553,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,8.905172985183382,7.251344983372214,1,1
3039,12.89921982609012,3,1.0,1.0,4,6,0,0,0,1,0,1,0,0,9.150059441091253,7.1929342212158,0,0
2541,13.017002861746503,3,1.5,1.0,5,5,0,0,1,1,0,1,0,0,8.363575702750637,6.7912214627261855,0,1
24074,12.948009990259552,3,1.0,1.0,5,6,0,0,0,1,0,0,0,0,9.033841828485016,6.887552571664617,0,0
25338,12.912163198076048,2,1.0,1.0,3,7,0,0,0,1,0,1,0,0,8.340694647925071,6.856461984594587,0,0
1005,13.623138665316818,3,2.5,1.0,5,7,0,0,1,1,0,1,0,0,9.052282067317908,7.265429723253953,1,1
13845,13.329377546788654,3,2.5,2.0,4,7,0,0,0,1,0,1,0,0,8.883501584323207,7.408530566894626,1,1
7099,13.790192749979985,4,2.5,1.0,3,9,0,1,1,1,0,1,0,0,9.287301413112312,7.478734825567875,1,1
2967,12.943236711506893,3,1.0,1.0,3,7,0,0,0,1,0,1,0,0,9.07680897935166,7.170119543449628,1,1
2888,14.058456736574664,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.544419177669829,8.070906088787819,1,1
7587,13.790192749979985,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.517193191416238,8.070906088787819,1,1
6814,13.845069360205818,4,3.0,2.0,3,9,0,0,1,1,0,1,0,0,9.062883902508307,7.897296472595885,1,1
25384,13.77468856344402,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.792701462936309,8.098642843759418,1,1
455,13.840829315948113,4,1.5,1.0,3,7,0,0,0,1,0,0,0,1,8.389359819906353,7.170119543449628,0,0
29006,13.728971796547036,3,2.0,1.0,4,7,0,0,0,1,0,0,0,1,8.389359819906353,7.1308988302963465,0,0
30129,13.753635154246187,2,2.0,2.5,3,9,0,0,1,1,0,1,0,0,6.933423025730715,7.177782416195197,1,0
15606,13.626768433367397,2,1.5,1.0,3,7,0,0,1,1,0,0,0,1,8.313852267398207,6.709304340258298,0,1
13572,13.408293916817303,2,1.0,1.0,3,7,0,0,1,1,0,1,0,0,8.313852267398207,6.579251212010101,0,0
16286,13.473020249017498,3,2.0,1.0,3,7,0,0,0,0,0,0,0,0,10.5693919967022,7.402451520818244,1,1
11398,14.408837403242009,4,2.0,1.0,3,8,0,0,1,1,0,1,0,0,8.915969311373605,7.215239978730097,0,1
7200,12.697715449879391,4,1.5,1.0,3,7,0,0,0,1,0,1,0,0,9.22276289197474,7.299797366758161,1,1
11515,13.071070083016778,4,2.0,1.0,4,7,0,0,0,1,0,1,0,0,9.530610634021116,7.146772179452637,1,1
4418,12.611537753638338,3,1.0,1.0,4,7,0,0,0,1,0,0,0,0,9.25874951118387,6.937314081223682,1,1
9809,13.253391639810733,3,1.0,1.0,4,7,0,0,0,1,0,1,0,0,9.234056898593499,6.956545443151569,1,1
5681,12.793859310432293,4,1.5,1.0,3,7,0,0,0,1,0,0,0,0,9.07680897935166,7.090076835776092,1,0
19508,13.038981768465277,3,1.0,1.0,4,6,0,0,0,0,0,0,0,0,9.903487552536127,7.170119543449628,0,0
12815,13.554145793829866,4,3.0,1.0,4,7,0,0,1,1,0,1,0,0,9.0595174822416,7.106606137727303,0,1
21482,13.547631112808673,3,2.5,1.0,4,7,0,0,1,1,0,1,0,0,9.05122740031911,7.106606137727303,1,1
25756,13.3999193535571,3,2.0,1.0,3,7,0,0,0,0,0,1,0,0,10.478385964002708,7.506591780070841,1,1
4251,13.554145793829866,3,2.5,2.0,4,7,0,0,1,0,0,1,0,0,10.479848075889779,7.426549072397305,1,1
16067,13.567049198665774,3,2.5,1.0,4,7,0,0,1,0,0,1,0,0,10.541122023165814,7.047517221357296,1,1
9920,13.864300722133706,3,2.0,1.0,4,7,0,0,1,1,0,1,0,0,8.601534339849989,6.697034247666484,0,1
19215,13.279367126213993,2,2.5,2.0,4,7,0,0,1,1,0,1,0,0,7.709756864454165,7.258412150595307,1,1
1547,13.37855478276474,3,2.5,2.0,3,7,0,0,1,1,0,1,0,0,8.114623886420098,7.358830898342354,1,0
14497,13.805460222110773,6,3.0,1.0,3,8,0,0,1,1,0,1,0,0,8.822764296703758,7.371489295214277,1,1
13502,14.346138809026444,4,3.5,3.0,3,8,0,0,0,1,0,1,0,0,8.12058871174027,7.855544677915663,1,1
7248,14.375126345899696,4,3.5,2.0,3,9,0,0,1,1,0,1,0,0,8.439231649946526,7.897296472595885,1,1
2635,13.815510557964274,3,1.5,1.5,3,8,0,0,1,1,0,0,0,0,8.160518247477505,7.146772179452637,1,1
21279,12.821258284620408,4,1.5,1.0,3,7,0,0,0,1,0,0,0,0,8.748304912379623,7.154615356913663,0,0
29535,13.864300722133706,3,2.0,1.5,4,7,0,0,1,1,0,1,0,0,8.006367567650246,7.501082124259871,0,1
26900,14.508657738524219,5,3.5,2.0,3,9,0,0,1,1,0,1,0,0,8.006367567650246,7.8399193600125825,0,1
349,13.423948355025102,3,2.0,1.0,3,6,0,0,1,1,0,1,0,0,8.674196940225903,6.975413927455952,1,0
6180,14.543059165241552,6,3.5,2.5,5,8,0,0,1,1,0,1,0,0,8.371010681238156,7.948031990637284,0,1
22231,14.713637319210758,5,2.5,2.5,5,9,0,0,1,1,0,1,0,0,8.532278828834277,7.958576903813898,0,1
25163,14.529440277706748,3,2.5,2.0,4,8,0,0,1,1,0,1,0,0,8.371010681238156,7.630461261783627,0,1
10525,13.955272500339433,4,2.0,2.0,3,7,0,0,1,1,0,0,0,1,8.48879371689454,7.799753318287247,0,1
17345,14.56219850545225,5,3.5,1.5,5,8,0,0,1,1,0,1,0,0,9.04735074348172,7.705262474866325,0,1
6744,13.955272500339433,7,3.0,1.5,3,7,0,0,1,1,0,0,0,1,8.371010681238156,7.590852123688581,1,1
14563,14.346138809026444,3,2.0,1.5,4,7,0,0,1,1,0,1,0,0,8.48879371689454,7.450079569807499,0,1
25554,14.27293540500315,9,3.0,1.5,4,7,0,0,1,1,0,1,0,0,8.556413904569519,7.4673710669175595,0,1
25904,14.151982794585487,5,3.0,2.0,3,8,0,0,0,1,0,1,0,0,9.092232283495854,7.757906208351747,1,1
23419,13.244581010128577,3,1.0,1.0,3,6,0,0,0,1,0,1,0,0,9.37305428246393,6.856461984594587,0,0
24217,14.346138809026444,4,4.5,2.0,3,9,0,0,0,1,0,0,0,0,8.93102321585603,8.125630988477065,1,1
28491,14.169682371684887,4,1.0,1.0,3,8,0,0,1,1,0,1,0,0,8.517193191416238,6.927557906278317,1,0
21097,13.742939865129438,3,1.5,1.5,3,7,0,0,1,1,0,0,0,1,8.612503371220562,7.05617528410041,1,1
16372,13.47375941238865,2,1.5,1.0,4,7,0,0,1,1,0,0,0,1,9.038365107236372,6.697034247666484,1,0
26188,14.282384294201082,5,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.78216942633238,7.933796874815411,1,1
27636,14.282384294201082,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.34283980427146,7.878534196140362,1,0
18654,14.085537695177335,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.34283980427146,7.640123172695364,1,1
350,14.331323723241304,3,2.5,2.0,4,8,0,0,0,1,0,1,0,0,8.34283980427146,7.640123172695364,1,1
27134,13.815510557964274,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.53168763756669,7.560080465021827,1,1
2285,14.301018373745976,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.411832675758411,7.630461261783627,1,1
7269,13.779883380321124,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,7.951207156472972,7.512071245835466,1,1
26928,13.753635154246187,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.191463051326927,7.753623546559746,1,1
8867,13.710150042306449,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,7.984462732262196,7.506591780070841,1,1
874,13.715690222682063,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,7.951207156472972,7.512071245835466,1,1
11616,13.458835614025542,3,2.0,2.0,3,6,0,0,0,1,0,1,0,0,8.197263371414335,7.200424892944957,1,1
20616,13.716794585025117,4,2.0,2.0,3,8,0,0,0,1,0,0,0,0,8.63550941823428,7.402451520818244,0,1
18835,13.305517920502176,2,1.0,1.0,2,6,0,0,0,1,0,1,0,0,8.922658299524402,6.733401891837359,0,0
8371,13.262125319779487,2,1.0,1.0,5,7,0,0,0,1,0,0,0,0,9.118225083068378,7.07326971745971,0,1
9812,13.45166712454693,3,2.0,1.0,3,7,0,0,0,1,0,0,0,0,8.913953858894255,7.461640392208575,1,1
22772,13.740787011768338,3,2.0,2.0,5,7,0,0,0,1,0,1,0,0,8.11969625295725,7.146772179452637,1,1
13166,13.473020249017498,4,3.0,2.0,3,7,0,0,1,1,0,1,0,0,8.045588280803528,7.146772179452637,1,1
16428,13.10011776845701,2,1.5,2.0,3,7,0,0,0,1,0,1,0,0,6.771935555839602,6.733401891837359,0,0
20996,13.17115354157376,2,1.5,2.0,3,7,0,0,0,1,0,1,0,0,7.186901020411631,6.733401891837359,0,0
23350,13.282780098810234,4,3.0,2.0,3,7,0,0,1,1,0,0,0,0,8.11969625295725,7.3901814282264295,0,1
881,13.592367006650065,3,2.0,1.0,5,7,0,0,0,1,0,0,0,0,9.464982590349763,7.1929342212158,1,0
10802,13.785051350479566,3,1.5,1.0,3,7,0,0,1,1,0,1,0,0,9.45469731968959,7.138866999945524,1,1
13389,13.42984807715229,4,2.0,1.0,5,7,0,0,1,1,0,1,0,0,9.397981090247738,7.299797366758161,1,1
9372,13.217673557208654,3,2.5,1.0,3,7,0,0,1,1,0,1,0,0,9.505320746909074,7.138866999945524,1,1
2167,13.573438996764546,3,3.0,1.0,5,7,0,0,1,1,0,1,0,0,9.37092743662413,7.426549072397305,1,1
235,13.262125319779487,3,1.5,1.0,3,7,0,0,0,1,0,1,0,0,9.211339872309265,7.358830898342354,1,1
6105,13.422467969854667,5,3.0,1.0,3,7,0,0,1,1,0,1,0,0,10.19166950002956,7.162397497355718,1,1
844,13.541007920624608,4,2.5,1.0,4,7,0,0,1,1,0,1,0,0,9.870551052289864,7.162397497355718,1,1
18970,13.093963902882631,4,2.0,1.0,3,7,0,0,1,1,0,1,0,0,9.140347000155648,6.993932975223189,0,1
23416,14.457364444136669,4,2.5,2.0,3,10,0,0,0,0,0,1,0,0,10.234947247333796,8.207946941048617,1,0
2777,14.37569761126799,4,2.5,1.5,3,11,0,0,0,0,0,1,0,0,10.018734040540515,8.125630988477065,1,1
1813,14.648419680899378,3,2.5,2.0,3,11,0,0,0,0,0,1,0,0,10.04220547184795,8.058327306580958,1,1
25885,14.457364444136669,3,2.5,2.0,3,10,0,0,0,1,0,1,0,0,9.51980839774982,8.086410275323782,1,1
28900,14.519102996385758,4,2.5,2.0,3,11,0,0,0,1,0,1,0,0,9.61132880805727,8.13739583005665,1,1
11162,14.690979295318174,4,3.5,1.0,3,11,0,0,1,1,0,1,0,0,9.877502855564135,7.807916628926408,1,1
14495,14.166167429577444,4,2.5,2.0,4,8,0,0,0,1,0,1,0,0,9.259701801513907,7.762170607138205,1,1
