,price_log,sqft_lot,sqft_above,sqft_garage,sqft_patio,bedrooms,bathrooms,floors,condition_num,extracted_grade_num,waterfront_YES,greenbelt_YES,basement_1.0,sewer_PUBLIC,heat_Electricity/Solar,heat_Gas,heat_Gas/Solar,heat_Oil
8522,13.389332408258568,6160,2420,640,40,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
9979,12.618182296357007,7450,2180,620,0,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
4858,13.480037821676145,7144,1870,440,48,3,2.5,1.5,3,8,0,0,0,1,0,1,0,0
21794,13.422467969854667,7481,2470,640,0,4,2.5,2.0,4,8,0,0,0,1,0,1,0,0
8173,13.331002242515657,8506,2140,520,80,4,2.5,2.0,4,8,0,0,1,1,0,1,0,0
23286,13.407542319637992,6300,2050,650,720,3,2.5,2.0,5,8,0,0,0,1,0,1,0,0
28420,12.999065161059836,9990,1390,460,170,3,2.0,1.0,3,7,0,0,0,1,0,1,0,0
19743,13.270783382522602,9990,1470,710,130,3,2.0,1.0,3,7,0,0,1,1,0,1,0,0
17936,13.210374254727043,8919,1210,680,0,2,2.0,1.0,3,7,0,0,0,1,0,1,0,0
18818,13.235692062711331,8400,1650,670,530,3,2.5,2.0,5,7,0,0,0,1,0,1,0,0
19273,13.180632285528304,8400,1650,470,540,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
8860,13.16158409055761,8431,1650,470,60,3,2.5,2.0,4,7,0,0,0,1,0,1,0,0
11596,13.304684934198283,5195,1210,340,0,3,1.5,1.0,3,7,0,0,1,1,0,1,0,0
17891,13.279367126213993,7360,1640,420,30,4,2.5,1.0,4,7,0,0,0,1,0,1,0,0
17507,13.335860551666734,7200,1160,410,0,3,2.0,1.0,4,7,0,0,1,1,0,1,0,0
18917,13.38472764187182,7219,1430,410,320,4,3.0,1.0,4,7,0,0,1,1,0,1,0,0
10683,13.217673557208654,9849,1260,400,80,5,2.0,1.0,4,7,0,0,1,1,0,1,0,0
14564,13.228523573232719,7350,1230,450,80,4,3.0,1.0,4,7,0,0,1,1,0,1,0,0
22547,13.122363377404328,8718,1160,410,0,4,2.5,1.0,4,7,0,0,1,1,0,1,0,0
29184,13.235692062711331,11339,1700,380,40,4,2.5,1.0,3,7,0,0,0,1,0,1,0,0
24439,13.287877815881902,7560,1180,380,80,5,2.0,1.0,4,7,0,0,1,1,0,1,0,0
13169,13.487006490992238,8334,1880,830,360,4,2.5,1.0,5,7,0,0,1,1,0,1,0,0
26517,12.953944725779365,8800,1300,0,0,3,1.5,1.0,4,6,0,0,0,1,0,1,0,0
8806,13.049792684569493,10517,1580,0,80,3,1.5,1.0,4,6,0,0,0,1,0,1,0,0
26177,13.279367126213993,9100,1500,360,150,3,2.0,1.0,4,6,0,0,0,1,0,1,0,0
572,13.071070083016778,10364,1300,260,300,3,1.5,1.0,4,7,0,0,0,1,0,1,0,0
5618,12.524526376648708,9398,1300,0,60,3,1.0,1.0,4,6,0,0,0,1,0,1,0,0
30001,12.235631447771718,8800,1220,310,80,4,1.0,1.0,4,6,0,0,0,1,0,1,0,0
20291,13.071070083016778,10800,2190,0,150,3,2.0,1.0,4,6,0,0,0,1,0,1,0,0
29141,13.500799813124575,5726,2500,410,770,4,2.5,2.0,4,7,0,1,0,1,0,1,0,0
28691,13.547631112808673,5500,2960,440,130,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
22886,13.321214236149494,3783,2080,440,20,4,2.5,2.0,3,7,0,1,0,1,0,1,0,0
26611,13.655341805811453,5338,2380,450,170,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
7728,13.493926933836812,5700,2250,380,50,3,2.5,2.0,4,7,0,1,0,1,0,1,0,0
26748,13.43131758513165,4872,2090,530,120,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
14449,13.266463721378086,5103,2150,460,60,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
16532,12.936033799212835,7908,1170,0,0,3,1.0,1.0,5,6,0,0,0,0,0,1,0,0
6554,11.043481678983007,7811,1210,320,0,3,1.5,1.0,3,7,0,0,0,0,0,1,0,0
14365,13.060487973686241,7276,920,320,220,3,1.0,1.0,4,6,0,0,0,0,0,1,0,0
22090,12.449018824140563,7276,1240,0,360,3,1.0,1.0,4,6,0,0,0,0,0,1,0,0
8933,13.017002861746503,7762,1390,500,0,4,1.5,1.0,4,7,0,0,0,1,0,1,0,0
25441,13.230320518909421,7070,2270,290,340,5,3.0,1.5,4,6,0,0,0,0,0,1,0,0
30091,13.038981768465277,8564,620,0,120,2,1.0,1.0,4,6,0,0,1,1,0,1,0,0
20765,13.345506928718539,7284,1170,550,240,3,2.5,1.0,3,7,0,0,1,1,0,1,0,0
18681,13.5985975564007,8099,1150,0,50,4,3.0,1.0,3,7,0,0,1,1,0,1,0,0
19721,13.304684934198283,16970,2071,876,144,5,2.0,1.5,3,7,0,0,0,0,0,1,0,0
15227,13.38472764187182,8250,1870,260,970,4,3.0,2.0,5,7,0,0,1,1,0,1,0,0
20298,13.270783382522602,8250,1060,0,0,3,1.0,1.0,4,7,0,0,0,0,0,0,0,1
22977,12.959844447906553,10552,900,0,0,2,1.0,1.0,4,6,0,0,0,0,0,0,0,1
9766,13.17115354157376,15810,1180,400,0,3,1.0,1.0,3,7,0,0,0,0,0,0,0,1
10188,13.235692062711331,9718,1540,420,0,3,2.0,1.0,3,7,0,0,0,0,0,0,0,1
5053,13.228523573232719,9399,1500,290,280,4,2.0,1.0,5,7,0,0,0,0,0,1,0,0
12065,13.272506035834049,12349,1650,480,0,3,2.0,1.0,4,7,0,0,0,1,0,0,0,1
17440,13.279367126213993,9782,1430,0,190,2,1.5,1.0,3,7,0,0,0,1,0,0,0,1
9445,13.407542319637992,9720,1060,780,30,3,1.0,1.0,3,7,0,0,0,1,0,1,0,0
17743,13.304683267530228,8480,1580,0,40,4,2.0,1.5,4,7,0,0,0,1,0,1,0,0
6114,13.560618308335483,8478,2120,0,0,5,3.0,1.0,5,7,0,0,1,1,0,1,0,0
6911,13.39239051461739,9828,1740,260,0,3,2.0,1.0,3,7,0,0,0,1,0,0,0,1
1427,13.235692062711331,9828,1180,460,440,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0
26324,13.102160670086809,8470,1690,440,0,3,2.0,1.0,3,7,0,0,0,1,0,1,0,0
2485,13.028052697933088,7171,1030,540,0,3,1.5,1.0,4,7,0,0,0,1,0,0,0,0
16008,15.159679992783493,5000,3030,310,200,4,4.5,2.5,3,10,0,0,1,1,0,1,0,0
26913,13.899851706398024,766,1060,250,320,3,2.5,2.0,3,9,0,0,1,1,0,1,0,0
26076,14.444652408548308,4000,1700,0,30,4,3.0,2.0,4,8,0,0,1,1,0,0,0,1
27682,13.83315399313687,5000,1029,0,873,2,1.0,1.0,3,7,0,0,1,1,0,1,0,0
20650,14.819812167161142,6500,2650,410,260,4,3.5,2.0,4,9,0,0,1,1,0,1,0,0
3227,13.180632285528304,13497,1130,420,120,3,2.5,1.0,5,7,0,0,1,1,0,0,0,0
24450,13.407542319637992,13187,1660,420,0,3,2.0,1.0,3,7,0,0,1,1,0,0,0,0
10260,14.775818175255203,8265,2340,320,370,5,3.5,1.0,3,9,0,0,1,1,0,1,0,0
17512,13.038981768465277,10400,1250,260,0,3,1.0,1.0,3,6,0,0,0,1,0,0,0,0
2601,13.815510557964274,13855,2980,800,70,4,3.0,2.0,4,8,0,0,0,1,0,1,0,0
26114,13.235692062711331,1461,1200,310,0,3,3.5,2.0,3,7,0,0,1,1,0,0,0,0
22825,13.419500608626866,1080,1200,310,0,3,3.5,2.0,3,7,0,0,1,1,0,0,0,0
29876,14.44144898883077,8000,4000,790,80,4,2.5,2.0,3,10,0,0,1,1,0,1,0,0
13295,13.997832114758229,5891,1090,0,240,3,1.0,1.5,4,7,0,0,1,1,0,1,0,0
16924,13.853769270081365,4080,1030,0,90,4,2.0,1.0,4,7,0,0,1,1,0,1,0,0
196,13.741864017795976,1099,1340,500,30,2,2.5,2.0,3,8,0,0,1,1,0,1,0,0
15895,13.493926933836812,1160,980,320,50,2,1.5,2.0,3,8,0,0,1,1,0,1,0,0
23155,13.9108207377686,3800,980,0,0,3,2.0,1.0,4,7,0,0,1,1,0,0,0,1
13677,13.627613486837134,3800,860,0,0,2,1.0,1.0,5,6,0,0,0,1,0,1,0,0
19454,13.693342923990066,3800,840,180,0,3,2.0,1.0,4,7,0,0,1,1,0,0,0,1
20104,14.011624888945208,5795,1070,0,350,3,2.0,1.0,5,7,0,0,1,1,0,1,0,0
27592,13.568330428821824,1102,1180,330,90,3,3.0,2.0,3,8,0,0,1,1,0,0,0,0
14238,13.560618308335483,1896,1180,330,90,3,3.0,2.0,3,8,0,0,1,1,0,0,0,0
9262,14.197365800433305,5000,1360,0,50,4,3.0,1.5,4,7,0,0,1,1,0,1,0,0
14998,14.178416051653642,5000,1850,0,200,6,3.0,1.5,5,8,0,0,1,1,0,0,0,1
25929,14.53335035111459,5000,1610,0,70,4,2.0,1.5,4,7,0,0,1,1,0,0,0,0
16138,14.104441849816487,3750,970,150,80,3,2.0,1.0,4,8,0,0,1,1,0,1,0,0
12827,13.849911984681606,3600,1440,0,0,4,2.5,1.5,4,8,0,0,1,1,0,1,0,0
9455,14.173884058538588,4050,1980,0,110,9,3.0,2.0,3,7,0,0,1,1,0,0,0,1
8172,14.013336301294194,5000,2330,0,240,4,3.5,2.5,3,8,0,0,1,1,0,1,0,0
4192,14.0623706358958,5175,1210,260,390,2,2.0,1.0,3,8,0,0,1,1,0,1,0,0
628,14.812459192855883,5774,2970,510,180,5,4.0,2.0,3,10,0,0,1,1,0,1,0,0
14110,13.521139497361697,4080,750,190,0,1,1.5,1.0,3,7,0,0,1,1,0,0,0,1
26879,13.620103761621664,4635,1190,200,0,2,1.5,1.0,3,7,0,0,1,1,0,0,0,1
3176,13.924364962876357,4500,1180,0,100,2,1.0,1.0,4,7,0,0,1,1,0,1,0,0
12936,13.235692062711331,6000,1270,40,50,3,1.0,1.5,2,7,0,0,1,1,0,0,0,1
2678,13.726679344257658,6200,1490,0,200,3,2.0,1.0,4,7,0,0,1,1,0,0,0,1
18528,13.64709190633931,6120,1260,300,0,3,2.0,1.5,4,7,0,0,1,1,0,0,0,1
17449,13.304684934198283,4930,640,0,50,1,1.0,1.0,3,6,0,0,1,1,0,1,0,0
18230,13.764217263576723,4635,990,240,220,3,1.0,1.0,3,7,0,0,1,1,0,0,0,1
21148,13.715690222682063,5150,1110,0,0,3,1.5,1.0,3,7,0,0,1,1,0,0,0,1
20971,13.769466619462868,5760,1340,0,0,2,1.0,1.0,3,7,0,0,0,1,0,0,0,0
30111,13.710150042306449,4120,1310,0,40,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0
28864,14.780591454007862,4120,2620,490,300,4,4.5,2.0,3,9,0,0,1,1,0,1,0,0
10867,13.419500608626866,4156,840,340,0,2,1.0,1.0,3,7,0,0,0,1,0,0,0,0
29282,14.22097566607244,4554,1680,0,150,4,3.0,2.0,5,7,0,0,1,1,0,1,0,0
15256,13.93151423372058,5760,1430,0,80,4,1.5,1.5,3,7,0,0,1,1,0,1,0,0
16727,13.567049198665774,2880,520,0,0,1,1.0,1.0,3,6,0,0,0,1,0,0,0,0
1117,13.6623593784701,2880,910,360,170,5,2.0,1.0,4,7,0,0,1,1,0,0,0,0
2403,13.496681756515656,7000,1280,490,0,3,1.0,1.0,3,7,0,0,0,1,0,0,0,1
10995,13.869051324892304,13665,550,260,70,1,1.0,1.0,3,7,0,0,0,1,0,1,0,0
27949,13.85952744338105,11070,1460,340,390,5,3.0,1.0,5,8,0,0,1,1,0,1,0,0
13262,13.670484785914017,8200,1510,0,150,3,2.0,1.0,5,8,0,0,1,1,0,0,0,1
21454,13.16158409055761,729,1160,0,10,3,2.0,3.0,3,8,0,0,0,1,0,0,0,0
3606,13.409044949522526,781,1350,0,0,3,2.0,3.0,3,8,0,0,0,1,0,0,0,0
10953,13.623138665316818,5094,1180,0,0,3,2.0,1.0,4,7,0,0,1,1,0,1,0,0
24284,13.687677186454389,4480,1400,240,130,3,2.0,1.0,5,7,0,0,1,1,0,1,0,0
5121,13.122363377404328,9951,640,0,40,1,1.5,1.0,3,5,0,0,1,1,0,1,0,0
25075,12.765688433465597,7150,1170,480,0,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0
2470,13.652991628466498,12870,2650,740,160,6,3.0,1.0,4,7,0,0,0,1,0,0,0,0
4862,14.210925330218936,6193,2510,380,310,5,4.0,2.0,3,8,0,0,1,1,0,1,0,0
4309,14.03062193758122,4602,2510,380,310,5,4.0,2.0,3,8,0,0,1,1,0,1,0,0
12551,14.470436525704022,44824,3870,810,430,4,3.5,2.0,3,9,0,0,0,0,0,0,0,0
2006,13.847977748101776,14001,1010,0,390,3,1.5,1.0,5,7,0,0,0,1,0,1,0,0
10319,13.9108207377686,8750,1280,420,250,3,1.5,1.0,4,7,0,0,0,1,0,1,0,0
29242,14.115615150414612,26600,1470,0,280,3,1.0,1.5,4,6,0,0,0,1,0,1,0,0
28611,13.955272500339433,7500,2380,730,230,4,3.0,1.5,5,7,0,0,0,1,0,1,0,0
15273,13.592367006650065,6882,1570,490,90,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0
27179,13.567049198665774,7252,1500,480,40,3,1.5,1.0,3,7,0,0,0,1,0,1,0,0
19582,14.626440774180603,8250,3170,460,620,4,3.0,2.0,3,8,0,0,0,1,0,1,0,0
1067,13.815510557964274,7500,1790,480,0,4,2.5,2.0,4,7,0,0,0,1,0,1,0,0
4957,14.050582680143757,6300,1310,620,220,4,3.0,1.0,5,7,0,0,1,1,0,1,0,0
15724,12.998159773945023,7611,1340,480,180,4,2.0,1.0,3,7,0,0,1,1,0,1,0,0
22313,14.077874822431765,8717,1410,490,80,4,2.5,1.0,5,7,0,0,1,1,0,1,0,0
18812,14.26019637922572,7350,1290,460,100,4,3.0,1.0,4,7,0,0,1,1,0,1,0,0
2276,13.864300722133706,7178,1530,460,170,3,2.0,2.0,4,7,0,0,0,1,0,1,0,0
9167,13.94214320889764,7210,1140,480,290,3,2.5,1.0,4,7,0,0,1,1,0,1,0,0
29099,13.693455911956969,8000,1160,460,170,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0
7818,14.269765830241871,7560,2140,480,160,4,2.5,2.0,4,7,0,0,0,1,0,1,0,0
25269,13.835313185260453,7650,1360,400,100,3,1.0,1.0,3,7,0,0,0,1,0,0,0,0
9199,13.80747838626701,7140,1280,480,690,4,2.5,1.0,3,7,0,0,1,1,0,1,0,0
24421,14.20077295875492,7085,1000,440,240,3,2.5,1.0,4,7,0,0,1,1,0,1,0,0
3667,13.892471599100402,7038,1000,400,0,4,2.0,1.0,3,7,0,0,1,1,0,1,0,0
3334,14.28551418721001,18770,2840,590,150,4,2.5,2.0,4,8,0,0,0,1,0,1,0,0
14617,13.913544298235639,10890,1570,470,0,3,3.0,1.0,4,8,0,0,1,1,0,1,0,0
16585,13.541073712262515,231739,840,0,0,3,1.0,1.0,4,6,0,0,0,0,0,0,0,0
10475,13.778846573592682,9100,1090,550,80,3,2.0,1.0,5,7,0,0,1,1,0,0,0,0
16992,14.038654109278484,7269,2320,440,140,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
27629,13.928839243271277,8710,1490,500,390,4,3.0,1.0,4,7,0,0,1,1,0,1,0,0
15902,14.166871407079238,8124,1590,600,340,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0
12135,13.869998743248344,6825,890,440,100,3,2.0,1.0,4,7,0,0,1,1,0,0,0,0
15564,13.689380280820062,7980,860,440,260,3,2.0,1.0,3,7,0,0,1,1,0,0,0,0
28545,13.824470299335745,8000,1290,440,0,3,1.0,1.0,4,7,0,0,0,1,0,0,0,0
8245,13.769466619462868,8160,1290,440,100,3,1.0,1.0,5,7,0,0,0,1,0,0,0,0
15853,13.997832114758229,8547,1050,0,80,4,2.5,1.0,3,7,0,0,1,1,0,1,0,0
29763,14.430696197054507,8580,1060,440,200,5,2.0,1.0,5,7,0,0,1,1,0,1,0,0
13486,14.077874822431765,10121,2280,460,190,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
21675,14.151982794585487,7411,2290,520,110,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0
28538,14.446782334806132,4764,2660,640,130,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0
24852,14.187074114396758,6000,2760,440,290,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
28046,14.253765488895429,4162,2280,440,300,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
26046,14.223638118598084,7531,2800,700,90,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
3691,14.066269276311457,4359,2620,440,40,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
13857,14.183619879528669,5456,2690,400,100,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
14126,14.508657738524219,6511,2900,410,110,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
23852,14.603967918328545,5712,2800,700,90,4,3.0,2.0,4,8,0,0,0,1,0,1,0,0
29958,14.115578112691686,7785,3430,640,70,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
14621,14.408837403242009,8483,2360,420,280,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
11580,14.398842872517013,6922,3890,630,870,6,5.0,2.0,3,7,0,1,0,1,0,1,0,0
10555,14.386490104550012,6492,4240,640,40,5,4.5,2.0,3,7,0,1,0,1,0,1,0,0
27753,14.038654109278484,3754,2480,440,160,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
1894,13.997832114758229,4009,2530,420,170,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
1064,14.214286677921642,8532,2520,440,200,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
27154,13.963930563082547,4294,1600,0,120,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
16847,14.774860779298876,7435,3970,620,70,4,3.5,2.0,3,9,0,0,0,1,0,1,0,0
654,14.48333993053993,6767,3580,660,140,4,3.0,2.0,3,9,0,1,0,1,0,1,0,0
2724,14.389310980891652,6191,2930,750,120,4,3.0,2.0,3,9,0,1,0,1,0,1,0,0
29766,13.652991628466498,5021,1940,0,50,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
10572,13.928839243271277,6576,1690,0,80,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
14646,14.545471711646936,14812,3990,590,250,5,3.0,2.0,3,7,0,1,0,1,0,1,0,0
14888,14.102942599160846,5000,2620,440,160,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
19178,14.630875371248468,6000,3880,630,310,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
9990,14.237504968023648,7001,2880,410,130,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
24333,14.115615150414612,5894,2480,440,50,4,2.5,2.0,3,7,0,1,0,1,0,1,0,0
27740,14.135780820009206,5000,2740,440,140,4,2.5,2.0,4,7,0,1,0,1,0,1,0,0
8580,14.26339638195639,4904,3280,400,180,6,3.0,2.0,3,7,0,0,0,1,0,1,0,0
4443,14.100689500197937,7102,2370,420,80,1,2.5,2.0,3,7,0,0,0,1,0,1,0,0
2754,14.240778293368619,7722,2620,640,40,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
9144,14.334453149832212,5199,2620,440,460,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0
21438,14.19394699368452,5043,1930,420,100,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
7103,14.808762330974558,9199,4160,640,290,4,3.5,2.0,4,7,0,1,0,1,0,1,0,0
6950,14.648419680899378,6395,4160,640,40,6,4.5,2.0,3,7,0,0,0,1,0,1,0,0
9749,13.748301808270824,2490,1630,410,150,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
17339,13.790705439045302,2550,1630,410,150,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
28860,13.785051350479566,2890,1690,470,30,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
22669,14.470436525704022,7149,3920,620,160,4,3.5,2.0,3,9,0,1,0,1,0,1,0,0
27591,14.603967918328545,7258,4090,790,140,4,3.5,2.0,3,9,0,1,0,1,0,1,0,0
25376,14.038654109278484,3467,1690,470,30,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
1171,14.52354635101797,7567,2610,610,40,3,2.5,2.0,3,9,0,0,0,1,0,1,0,0
21579,14.346138809026444,9024,2320,0,320,6,4.5,1.0,5,8,0,0,1,1,0,1,0,0
27815,13.764217263576723,9058,1960,580,290,3,3.0,1.0,4,9,0,0,1,1,0,1,0,0
1543,13.366093562326927,6500,1090,0,240,5,2.0,1.0,4,7,0,0,1,1,0,0,0,0
22321,13.312983737012978,7650,1890,480,0,4,2.5,1.0,5,7,0,0,0,1,0,1,0,0
4996,12.971424201839042,6000,1240,570,0,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0
18228,13.17115354157376,11082,1340,400,290,3,1.5,1.0,3,7,0,0,1,1,0,0,0,0
26838,13.142166004700508,6000,770,420,0,3,2.0,1.0,4,7,0,0,1,1,0,1,0,0
23459,13.5985975564007,15400,1330,480,140,3,2.5,1.0,3,7,0,0,1,1,0,0,0,0
11725,13.232114241363448,16792,2020,780,570,5,2.5,2.0,4,7,0,0,1,1,0,0,0,1
1068,14.508657738524219,6404,2840,690,180,5,3.0,2.0,3,8,0,1,0,1,0,1,0,0
23050,13.223619481477062,3790,1710,220,90,3,2.5,2.0,3,7,0,0,0,1,0,0,0,0
9607,13.134864906627254,3937,1740,250,80,3,2.5,2.0,3,7,0,0,0,1,0,0,0,0
14141,14.652758082497977,7925,4100,780,160,4,4.0,2.0,3,9,0,1,0,1,0,1,0,0
1766,13.388284386074506,6952,1820,400,90,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
21292,12.70422024165831,2483,1290,240,70,2,2.0,2.0,3,7,0,0,0,1,0,0,0,0
10971,14.108180171927094,3811,2380,460,90,3,3.0,2.0,3,8,0,0,0,1,0,1,0,0
30112,14.155547860749984,3811,2480,470,210,4,3.0,2.0,3,8,0,0,0,1,0,1,0,0
18092,14.292986202048711,4642,2480,470,110,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
27887,13.199881670654062,4260,1740,250,80,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
29290,13.152102745867083,3653,1740,250,80,3,2.5,2.0,3,7,0,1,0,1,0,1,0,0
3137,13.213957570565325,3573,1740,250,80,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0
4304,14.225963207583478,5808,2650,490,50,4,3.0,2.0,3,8,0,1,0,1,0,1,0,0
11588,14.626440774180603,8473,2650,450,60,4,2.5,2.0,3,8,0,1,0,1,0,1,0,0
22634,14.04662227892766,4718,2510,600,160,3,3.0,2.0,3,8,0,0,0,1,0,1,0,0
23127,14.52354635101797,7098,3320,550,60,4,4.0,2.0,3,9,0,1,0,1,0,1,0,0
26101,14.77102200299171,9967,4100,620,320,5,3.0,2.0,3,9,0,1,0,1,0,1,0,0
16607,14.489474919107446,7390,3130,460,50,4,3.0,2.0,3,9,0,0,0,1,0,1,0,0
8477,14.316588830275384,4891,2630,440,100,4,2.5,2.0,3,8,0,1,0,1,0,1,0,0
17359,14.22097566607244,4221,2460,470,130,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
15780,14.117095535585046,3950,2520,600,150,3,3.0,2.0,3,8,0,0,0,1,0,1,0,0
15433,14.149837638239099,3780,2520,600,150,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0
15767,14.914122846632385,7083,3920,620,170,4,4.0,2.0,3,9,0,1,0,1,0,1,0,0
12342,14.187074114396758,6397,2650,490,50,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0
26151,14.48333993053993,7563,2530,460,160,4,2.5,2.0,3,8,0,1,0,1,0,1,0,0
14480,14.301018373745976,7512,2630,440,100,4,2.5,2.0,3,8,0,1,0,1,0,1,0,0
17219,14.498607402670718,6591,3350,690,140,5,3.5,2.0,3,8,0,0,0,1,0,1,0,0
17826,14.98799269519884,6765,3830,650,170,5,4.5,2.0,3,9,0,1,0,1,0,1,0,0
7351,15.009433026436708,8331,4100,630,170,5,4.5,2.0,3,10,0,1,0,1,0,1,0,0
24149,14.978661367769956,17685,4530,800,510,5,4.5,2.0,3,10,0,1,0,1,0,1,0,0
28049,13.262125319779487,11911,1370,0,220,2,1.0,1.5,3,6,0,0,0,1,0,1,0,0
17436,13.740787011768338,6517,1800,0,450,3,2.0,1.5,4,7,1,0,0,1,0,1,0,0
3586,13.696727021974308,7202,1360,430,0,3,2.0,1.0,5,8,0,0,1,1,0,0,0,1
6144,13.604789526648622,5228,2480,0,500,3,2.0,2.0,4,7,0,0,0,1,0,0,0,0
23536,14.137594057133388,3105,2080,0,230,3,2.5,2.0,4,9,0,0,1,1,0,1,0,0
20963,13.592367006650065,4505,1440,290,300,3,2.0,1.0,4,7,0,0,1,1,0,0,0,0
19216,13.671640187544572,5726,1550,0,220,3,2.0,1.5,4,7,0,0,0,1,0,1,0,0
6544,13.39239051461739,4902,940,380,0,3,1.0,1.0,4,6,0,0,1,1,0,1,0,0
11989,13.45166712454693,9736,310,0,0,1,1.0,1.0,4,5,0,0,0,1,0,1,0,0
13341,13.197470849891134,4000,970,0,60,4,2.0,1.0,4,7,0,0,1,1,0,0,0,1
18853,13.279367126213993,7604,1320,0,120,4,2.5,1.0,3,8,0,0,1,1,0,1,0,0
10056,13.348701819615057,10764,1380,550,560,4,2.5,1.0,4,7,0,0,1,1,0,1,0,0
9711,13.815510557964274,10400,1290,320,250,4,2.5,1.0,3,8,0,0,1,1,0,1,0,0
24539,13.864300722133706,11999,1860,530,490,6,3.0,1.0,4,8,0,0,1,1,0,1,0,0
2339,13.138236726560619,12000,1580,530,0,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0
5845,13.304684934198283,8812,1770,370,0,4,2.5,2.0,4,7,0,0,0,1,0,1,0,0
26252,13.038981768465277,18035,1090,500,0,3,1.0,1.0,3,7,0,0,0,1,0,1,0,0
29067,13.498056327178823,9204,1490,450,210,3,2.5,2.0,4,7,0,0,0,1,0,1,0,0
19327,13.217673557208654,7210,1690,590,130,4,2.5,2.0,3,7,0,0,0,1,0,0,0,0
19892,13.081541382884074,7210,1110,550,270,3,2.0,1.0,3,7,0,0,1,1,0,1,0,0
4834,13.180632285528304,7420,1220,440,0,3,1.5,1.0,3,7,0,0,0,1,0,1,0,0
3513,13.353475098367715,8050,1150,624,410,3,3.0,1.0,3,7,0,0,1,1,0,1,0,0
22769,13.366093562326927,9075,2180,440,400,3,3.0,2.0,3,8,0,0,0,1,0,1,0,0
24163,13.997832114758229,29001,4190,800,240,5,5.0,2.0,4,11,0,0,0,1,0,1,0,0
24478,13.458835614025542,27036,3280,420,1220,4,2.5,1.5,4,9,0,0,0,1,0,1,0,0
3507,14.419826524817603,11371,1580,670,220,4,3.0,1.0,5,8,0,0,1,1,0,1,0,0
10145,14.089347223594002,6483,1800,500,40,3,2.5,2.0,3,8,0,1,0,1,0,1,0,0
3364,14.22097566607244,7371,2920,1060,290,3,2.5,2.0,3,9,0,0,1,1,0,1,0,0
29900,13.353475098367715,4587,2760,440,150,6,3.5,2.5,3,8,0,0,0,1,0,1,0,0
10487,14.703401815316731,10229,4100,630,140,5,4.5,2.0,3,9,0,0,0,1,0,1,0,0
17102,14.76252446248127,5249,3660,580,50,4,3.0,2.0,3,9,0,0,0,1,0,1,0,0
24304,13.963930563082547,7245,1220,420,420,4,2.5,1.0,4,8,0,0,1,1,0,1,0,0
11824,13.835313185260453,7980,1350,420,290,3,2.5,1.0,4,8,0,0,1,1,0,1,0,0
